  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
724940 23234 201309021956 290  16 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   74   59 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309022056 290  16 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   59 1014.2 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309022156 280  18  28 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   59 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309022256 260  20 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   59 1013.0 29.92 1012.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309022356 260  23  30 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   59 1012.8 29.91 1012.3  75  68  0.00 ***** ***** ***** ** 
724940 23234 201309030000 260  23 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   71   59 1012.8 ***** 1009.7  75  63 ***** ***** ***** ***** ** 
724940 23234 201309030056 260  20 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   59 1012.6 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030156 270  18 *** 160 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   60 1012.5 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030245 290  17 ***  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   61 ****** 29.91 1012.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201309030256 280  15  24  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   60 1012.9 29.91 1012.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030322 280  14 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   61 ****** 29.92 1012.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201309030356 290  11 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   60 1013.6 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030456 280   9 ***   6 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 1014.0 29.94 1013.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030556 270   8 ***   6 *** * * *  6.0 ** ** ** ** 10 ** ** ** *   62   59 1014.2 29.95 1013.6  72  62  0.00 ***** ***** ***** ** 
724940 23234 201309030600 270   8 *** *** OVC * * *  5.6 10 ** ** ** ** ** ** ** *   62   59 1014.2 ***** 1011.1  72  62 ***** ***** ***** ***** ** 
724940 23234 201309030644 280   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   59 ****** 29.95 1013.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201309030656 290   7 *** 150 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   58 1014.1 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030756 300   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1014.2 29.95 1013.6  75  62  0.00 ***** ***** ***** ** 
724940 23234 201309030759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  75 *** ***** *****  0.00 ***** ** 
724940 23234 201309030856 280  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   56 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309030956 290   7 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   56 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031056 280  10 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031156 270  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1014.4 29.96 1014.0  63  61  0.00 ***** ***** ***** ** 
724940 23234 201309031200 270  14 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1014.4 ***** 1011.4  75  61 ***** ***** ***** ***** ** 
724940 23234 201309031256 270   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1014.6 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031356 270   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   55 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031456 290   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   55 1015.4 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031556 280   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   56 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031656 280  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   54 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031756 280  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1016.4 30.02 1016.0  71  60  0.00 ***** ***** ***** ** 
724940 23234 201309031800 280  14 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   52 1016.4 ***** 1013.4  71  60 ***** ***** ***** ***** ** 
724940 23234 201309031856 270  15 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   51 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309031956 280  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   54 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309032056 270  22 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   56 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309032156 260  20 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   56 1015.6 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309032256 280  23 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   56 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309032356 280  23 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   57 1014.7 29.97 1014.3  73  71  0.00 ***** ***** ***** ** 
724940 23234 201309040000 280  23 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   71   57 1014.7 ***** 1011.7  73  61 ***** ***** ***** ***** ** 
724940 23234 201309040056 270  18  24 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   56 1014.4 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040139 270  20  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   57 ****** 29.96 1014.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201309040156 270  20 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   58 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040256 280  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   59 1014.3 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040339 280  17  24  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   59 ****** 29.97 1014.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201309040356 270  17  25  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   59 1015.0 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040456 270  15  25  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   58 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040556 270  22  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   57 1015.2 29.98 1014.6  71  64  0.00 ***** ***** ***** ** 
724940 23234 201309040600 270  22 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   64   57 1015.2 ***** 1012.1  71  61 ***** ***** ***** ***** ** 
724940 23234 201309040656 270  15 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040756 280   8 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1015.4 29.99 1015.0  73  60  0.00 ***** ***** ***** ** 
724940 23234 201309040759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  73 *** ***** *****  0.00 ***** ** 
724940 23234 201309040856 270  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   56 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309040956 260  16 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041056 260  16 ***  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.7 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041103 260  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 ****** 30.00 1015.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201309041156 260  17 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.5 29.99 1015.0  64  61  0.00 ***** ***** ***** ** 
724940 23234 201309041200 260  17 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.5 ***** 1012.4  73  61 ***** ***** ***** ***** ** 
724940 23234 201309041256 270  15 ***  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   57 1016.0 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041354 270  18 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 ****** 30.01 1015.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201309041356 270  20 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1016.3 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041456 260  16 ***  20 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1017.0 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041546 260  18 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 ****** 30.04 1016.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201309041556 270  17 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   57 1017.1 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041654 280  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   57 ****** 30.04 1016.7 *** *** ***** ***** ***** ***** ** 
724940 23234 201309041656 280  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   58 1017.2 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041756 280  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   57 1017.6 30.05 1017.0  68  61  0.00 ***** ***** ***** ** 
724940 23234 201309041800 280  13 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   57 1017.6 ***** 1014.4  68  61 ***** ***** ***** ***** ** 
724940 23234 201309041806 290  14 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   57 ****** 30.05 1017.0 *** *** ***** ***** ***** ***** ** 
724940 23234 201309041856 280  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   56 1017.2 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309041956 270  17 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   57 1017.0 30.04 1016.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309042056 270  22  29 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   73   56 1016.7 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309042156 270  25  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   57 1016.2 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309042256 270  20  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   58 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309042356 270  22  33 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   58 1015.4 29.99 1015.0  74  67  0.00 ***** ***** ***** ** 
724940 23234 201309050000 270  22 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   70   58 1015.4 ***** 1012.4  74  61 ***** ***** ***** ***** ** 
724940 23234 201309050021 270  21 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   57 ****** 29.98 1014.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201309050056 270  24  32 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   68   58 1014.8 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050156 270  22  29 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   58 1014.7 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050225 270  21  29  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   59 ****** 29.97 1014.3 *** *** ***** ***** ***** ***** ** 
724940 23234 201309050256 260  21  26  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   58 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050356 260  17  24  12 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   58 1015.4 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050456 270  16 ***  14 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   57 1015.6 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050556 270  22  30  11 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1015.8 30.00 1015.3  70  63  0.00 ***** ***** ***** ** 
724940 23234 201309050600 270  22 *** *** BKN * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 1015.8 ***** 1012.7  70  61 ***** ***** ***** ***** ** 
724940 23234 201309050656 260  26  32  10 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050721 260  25  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 ****** 29.98 1014.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201309050756 250  26  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1014.8 29.97 1014.3  74  61  0.00 ***** ***** ***** ** 
724940 23234 201309050759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  74 *** ***** *****  0.00 ***** ** 
724940 23234 201309050825 260  28  32   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   57 ****** 29.98 1014.6 *** *** ***** ***** ***** ***** ** 
724940 23234 201309050856 260  29  36   9 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309050956 260  23 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   57 1015.0 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051056 260  17 ***   8 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051156 260  20  28   7 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   57 1015.2 29.98 1014.6  63  61  0.00 ***** ***** ***** ** 
724940 23234 201309051200 260  20 *** *** OVC * * * 10.0 ** ** ** ** ** ** ** ** *   61   57 1015.2 ***** 1012.1  74  61 ***** ***** ***** ***** ** 
724940 23234 201309051256 270  17 ***   5 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   57 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051356 280  15 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1015.5 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051456 270  22 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   56 1015.9 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051556 270  22  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   56 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051656 280  23  30 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   66   55 1016.6 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051756 280  20 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   55 1016.8 30.03 1016.3  67  60  0.00 ***** ***** ***** ** 
724940 23234 201309051800 280  20 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   67   55 1016.8 ***** 1013.8  67  60 ***** ***** ***** ***** ** 
724940 23234 201309051856 280  18  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   54 1017.0 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309051956 280  17  26 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   55 1017.0 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309052056 270  26  32 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   72   55 1016.9 30.03 1016.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309052156 270  28  32 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   56 1016.5 30.02 1016.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309052256 270  25  33 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   70   55 1016.1 30.01 1015.7 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309052356 280  21  28 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   69   56 1015.4 29.99 1015.0  72  67  0.00 ***** ***** ***** ** 
724940 23234 201309060000 280  21 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   69   56 1015.4 ***** 1012.4  72  61 ***** ***** ***** ***** ** 
724940 23234 201309060056 270  23  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   67   56 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060156 280  23  31 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   65   56 1015.0 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060256 270  28  34 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   55 1014.9 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060356 280  20 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   63   55 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060456 280  18 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   62   55 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060556 270  21 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   55 1016.0 30.00 1015.3  69  61  0.00 ***** ***** ***** ** 
724940 23234 201309060600 270  21 *** *** SCT * * * 10.0 ** ** ** ** ** ** ** ** *   61   55 1016.0 ***** 1012.7  69  61 ***** ***** ***** ***** ** 
724940 23234 201309060656 270  13 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   55 1015.8 30.00 1015.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060756 260  16 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   61   54 1015.8 30.00 1015.3  72  60  0.00 ***** ***** ***** ** 
724940 23234 201309060759 *** *** *** *** *** * * * **** ** ** ** ** ** ** ** ** * **** **** ****** ***** ******  72 *** ***** *****  0.00 ***** ** 
724940 23234 201309060856 280   9 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   54 1015.6 29.99 1015.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309060956 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   59   53 1015.3 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061056 280   6 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   52 1014.8 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061156 250   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   58   53 1014.6 29.96 1014.0  63  57  0.00 ***** ***** ***** ** 
724940 23234 201309061200 250   5 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   58   53 1014.6 ***** 1011.4  72  57 ***** ***** ***** ***** ** 
724940 23234 201309061256 280   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   52 1014.5 29.96 1014.0 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061356 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   57   52 1014.8 29.97 1014.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061456 ***   0 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   60   53 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061556 130   3 *** 722 *** * * * 10.0 ** ** ** ** ** ** ** ** *   64   55 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061656 060   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   68   57 1015.1 29.98 1014.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061756 360   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   54 1014.7 29.97 1014.3  71  56  0.00 ***** ***** ***** ** 
724940 23234 201309061800 360   5 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   54 1014.7 ***** 1011.7  71  56 ***** ***** ***** ***** ** 
724940 23234 201309061856 340   5 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   53 1014.3 29.95 1013.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309061956 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   79   52 1013.5 29.93 1012.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309062056 290   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   55 1012.6 29.90 1011.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309062156 290  17 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   50 1011.8 29.88 1011.3 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309062256 280  18 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   84   48 1011.1 29.86 1010.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309062356 280  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   82   48 1010.7 29.85 1010.2  85  71  0.00 ***** ***** ***** ** 
724940 23234 201309070000 280  20 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   82   48 1010.7 ***** 1007.7  85  57 ***** ***** ***** ***** ** 
724940 23234 201309070056 270  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   80   48 1010.4 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309070156 280  21 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   77   45 1010.2 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309070256 280  20 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   75   45 1010.1 29.83 1009.6 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309070356 300   9 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   73   47 1010.7 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309070456 290   7 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   72   47 1010.9 29.85 1010.2 *** ***  0.00 ***** ***** ***** ** 
724940 23234 201309070556 ***   0 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   71   49 1010.7 29.85 1010.2  82  71  0.00 ***** ***** ***** ** 
724940 23234 201309070600 ***   0 *** *** *** * * * 10.0 ** ** ** ** ** ** ** ** *   71   49 1010.7 ***** 1007.7  82  57 ***** ***** ***** ***** ** 
724940 23234 201309070656 270   3 *** 722 CLR * * * 10.0 ** ** ** ** ** ** ** ** *   70   47 1010.6 29.84 1009.9 *** ***  0.00 ***** ***** ***** ** 
